0,0,94.80000305175781,28.600000381469727
0,0,94.80000305175781,28.600000381469727
0,0,94.9000015258789,28.600000381469727
0,0,94.9000015258789,28.600000381469727
0,0,94.9000015258789,28.600000381469727
0,0,94.9000015258789,28.600000381469727
0,0,94.9000015258789,28.600000381469727
0,0,94.9000015258789,28.600000381469727
0,0,94.9000015258789,28.600000381469727
0,0,94.80000305175781,28.5
0,0,94.80000305175781,28.5
0,0,94.80000305175781,28.5
0,0,94.80000305175781,28.600000381469727
0,0,94.80000305175781,28.600000381469727
0,0,94.80000305175781,28.600000381469727
0,0,94.80000305175781,28.600000381469727
0,0,94.80000305175781,28.600000381469727
0,0,94.80000305175781,28.600000381469727
0,0,94.69999694824219,28.600000381469727
0,0,94.69999694824219,28.600000381469727
0,0,94.69999694824219,28.600000381469727
12.67,0.0,94.69999694824219,28.600000381469727
25.34,0.0,94.69999694824219,28.600000381469727
38.01,0.0,94.69999694824219,28.600000381469727
38.01,0.0,94.69999694824219,28.600000381469727
63.35,0.0,94.69999694824219,28.5
63.35,0.0,94.69999694824219,28.5
76.02,0.0,94.69999694824219,28.5
88.69,0.0,94.80000305175781,28.5
88.69,0.0,94.80000305175781,28.5
101.36,0.0,94.80000305175781,28.5
101.36,0.0,94.80000305175781,28.5
114.03,0.0,94.80000305175781,28.5
126.7,0.0,94.80000305175781,28.5
126.7,0.0,94.80000305175781,28.5
139.37,0.0,94.9000015258789,28.5
139.37,0.0,94.9000015258789,28.5
152.04,0.0,94.9000015258789,28.5
164.71,0.0,94.9000015258789,28.5
164.71,0.0,94.9000015258789,28.5
177.38,0.0,94.9000015258789,28.5
177.38,0.0,95.30000305175781,28.399999618530273
190.05,0.0,95.30000305175781,28.399999618530273
190.05,0.0,95.30000305175781,28.399999618530273
202.72,0.0,95.30000305175781,28.399999618530273
215.39,0.0,95.30000305175781,28.399999618530273
215.39,0.0,95.30000305175781,28.399999618530273
228.06,0.0,95.30000305175781,28.399999618530273
228.06,12.67,95.0999984741211,28.5
228.06,12.67,95.0999984741211,28.5
228.06,25.34,95.0999984741211,28.5
228.06,25.34,95.0999984741211,28.5
228.06,38.01,95.0999984741211,28.5
228.06,50.68,95.0999984741211,28.5
228.06,50.68,95.0999984741211,28.5
228.06,50.68,95.0999984741211,28.5
240.73,50.68,95.0999984741211,28.5
253.4,50.68,95.0999984741211,28.5
266.07,50.68,95.19999694824219,28.5
266.07,50.68,95.19999694824219,28.5
278.74,50.68,95.19999694824219,28.5
291.41,50.68,95.19999694824219,28.5
304.08,50.68,95.19999694824219,28.5
304.08,50.68,95.19999694824219,28.5
316.75,50.68,95.0,28.5
329.42,50.68,95.0,28.5
329.42,50.68,95.0,28.5
342.09,50.68,95.0,28.5
354.76,50.68,94.9000015258789,28.600000381469727
354.76,38.01,94.9000015258789,28.600000381469727
354.76,38.01,94.9000015258789,28.600000381469727
354.76,25.34,94.9000015258789,28.600000381469727
354.76,12.67,94.9000015258789,28.600000381469727
342.09,12.67,94.9000015258789,28.600000381469727
342.09,0.0,94.9000015258789,28.600000381469727
342.09,0.0,94.9000015258789,28.600000381469727
342.09,12.67,94.9000015258789,28.600000381469727
329.42,12.67,94.9000015258789,28.600000381469727
329.42,12.67,94.80000305175781,28.600000381469727
316.75,12.67,94.80000305175781,28.600000381469727
316.75,12.67,94.80000305175781,28.600000381469727
316.75,25.34,94.80000305175781,28.600000381469727
316.75,38.01,94.80000305175781,28.600000381469727
316.75,50.68,94.80000305175781,28.600000381469727
316.75,63.35,94.69999694824219,28.600000381469727
316.75,76.02,94.69999694824219,28.600000381469727
316.75,76.02,94.69999694824219,28.600000381469727
316.75,88.69,94.69999694824219,28.600000381469727
316.75,88.69,94.69999694824219,28.600000381469727
316.75,101.36,94.69999694824219,28.600000381469727
304.08,101.36,94.69999694824219,28.600000381469727
291.41,101.36,94.69999694824219,28.600000381469727
291.41,101.36,94.69999694824219,28.600000381469727
304.08,101.36,94.69999694824219,28.600000381469727
316.75,101.36,95.0,28.600000381469727
316.75,101.36,95.0,28.600000381469727
316.75,88.69,95.0,28.600000381469727
316.75,88.69,94.69999694824219,28.600000381469727
316.75,88.69,94.69999694824219,28.600000381469727
316.75,88.69,94.69999694824219,28.600000381469727
316.75,88.69,94.5999984741211,28.600000381469727
316.75,88.69,94.5999984741211,28.600000381469727
316.75,88.69,94.5999984741211,28.600000381469727
316.75,88.69,94.5999984741211,28.600000381469727
316.75,88.69,94.5,28.600000381469727
316.75,88.69,94.5,28.600000381469727
316.75,88.69,94.5,28.600000381469727
